id,seed,stage,encounter,hero,role,npc,omit,enhance,gems,outcome,kind,valid,rounds,damage,dpr,damage_r1,dpr_r3,late_dpr,taken,healing,armor,health,max_health,ledger_difference,energy_spent,mana_spent,unspent_energy,cards_played,automatic,overkill,overheal,error,raw,enemy_direct_hits,enemy_chip_after_defense,enemy_armor_absorbed
npc-choice-Healer-ZhouGuangZu-2,20260908,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,2,10,True,victory,npc_choice,True,8,5764,720.5,959,844.6666666666666,646.0,768,709,2646,11183,11242,0,22,69,2,32,1,308,479,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-ZhouGuangZu-2\seed-20260908.json,5,1,566
npc-choice-Healer-ZhouGuangZu-2,20260909,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,2,10,True,victory,npc_choice,True,6,5764,960.6666666666666,854,1095.3333333333333,826.0,1122,674,882,10794,11242,0,18,46,2,22,0,400,934,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-ZhouGuangZu-2\seed-20260909.json,6,1,55
npc-choice-Healer-ZhouGuangZu-2,20260910,Training.Hell.3-1,7,Blade,Healer,ZhouGuangZu,2,10,True,victory,npc_choice,True,7,5764,823.4285714285714,1084,1367.0,415.75,1043,1043,2646,11242,11242,0,26,75,0,30,0,255,954,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-ZhouGuangZu-2\seed-20260910.json,5,1,3
npc-choice-Healer-JinGui-1,20260906,Training.Hell.3-1,7,Blade,Healer,JinGui,1,10,True,victory,npc_choice,True,8,5764,720.5,1490,1319.6666666666667,361.0,1703,687,2156,10460,11476,0,31,80,0,25,1,222,195,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-1\seed-20260906.json,6,1,119
npc-choice-Healer-JinGui-1,20260907,Training.Hell.3-1,7,Blade,Healer,JinGui,1,10,True,victory,npc_choice,True,7,8565,1223.5714285714287,1829,1732.3333333333333,842.0,1910,1014,2131,10580,11476,0,28,84,0,29,0,247,60,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-1\seed-20260907.json,6,1,175
npc-choice-Healer-JinGui-1,20260908,Training.Hell.3-1,7,Blade,Healer,JinGui,1,10,True,victory,npc_choice,True,7,8349,1192.7142857142858,854,1592.6666666666667,892.75,12,12,75,11476,11476,0,26,79,0,26,0,571,162,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-1\seed-20260908.json,0,0,0
npc-choice-Healer-JinGui-1,20260909,Training.Hell.3-1,7,Blade,Healer,JinGui,1,10,True,victory,npc_choice,True,5,5574,1114.8,854,1398.6666666666667,689.0,581,85,702,10980,11476,0,15,46,1,17,0,574,2,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-1\seed-20260909.json,2,0,2
npc-choice-Healer-JinGui-1,20260910,Training.Hell.3-1,7,Blade,Healer,JinGui,1,10,True,victory,npc_choice,True,4,5574,1393.5,2338,1843.0,45.0,672,12,702,10816,11476,0,14,43,0,17,0,366,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-1\seed-20260910.json,3,1,3
npc-choice-Healer-JinGui-2,20260906,Training.Hell.3-1,7,Blade,Healer,JinGui,2,10,True,victory,npc_choice,True,10,5764,576.4,1490,1279.3333333333333,275.14285714285717,1971,1050,5163,10555,11476,0,38,72,0,31,0,210,3,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-2\seed-20260906.json,8,1,566
npc-choice-Healer-JinGui-2,20260907,Training.Hell.3-1,7,Blade,Healer,JinGui,2,10,True,victory,npc_choice,True,6,5764,960.6666666666666,1190,991.3333333333334,930.0,1389,607,1895,10694,11476,0,25,61,1,19,0,389,233,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-2\seed-20260907.json,4,1,62
npc-choice-Healer-JinGui-2,20260908,Training.Hell.3-1,7,Blade,Healer,JinGui,2,10,True,victory,npc_choice,True,6,5764,960.6666666666666,854,965.3333333333334,956.0,68,68,1218,11476,11476,0,24,65,0,24,1,323,112,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-2\seed-20260908.json,1,0,0
npc-choice-Healer-JinGui-2,20260909,Training.Hell.3-1,7,Blade,Healer,JinGui,2,10,True,victory,npc_choice,True,6,5764,960.6666666666666,854,896.3333333333334,1025.0,1174,10,2572,10312,11476,0,20,51,1,19,0,160,2,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-2\seed-20260909.json,6,1,351
npc-choice-Healer-JinGui-2,20260910,Training.Hell.3-1,7,Blade,Healer,JinGui,2,10,True,victory,npc_choice,True,6,5764,960.6666666666666,1315,1565.0,356.3333333333333,920,543,2827,11099,11476,0,24,63,0,22,0,340,6,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-2\seed-20260910.json,4,1,528
npc-choice-Healer-JinGui-3,20260906,Training.Hell.3-1,7,Blade,Healer,JinGui,3,10,True,victory,npc_choice,True,6,5574,929.0,1034,1296.0,562.0,1135,559,2361,10900,11476,0,21,65,0,22,0,216,65,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-3\seed-20260906.json,4,1,120
npc-choice-Healer-JinGui-3,20260907,Training.Hell.3-1,7,Blade,Healer,JinGui,3,10,True,victory,npc_choice,True,8,5764,720.5,1775,1276.3333333333333,387.0,1113,993,3554,11356,11476,0,29,68,1,26,1,576,78,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-3\seed-20260907.json,6,1,586
npc-choice-Healer-JinGui-3,20260908,Training.Hell.3-1,7,Blade,Healer,JinGui,3,10,True,victory,npc_choice,True,5,5764,1152.8,854,1296.0,938.0,228,15,1429,11263,11476,0,18,58,0,18,0,453,9,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-3\seed-20260908.json,3,0,114
npc-choice-Healer-JinGui-3,20260909,Training.Hell.3-1,7,Blade,Healer,JinGui,3,10,True,victory,npc_choice,True,6,5574,929.0,854,1117.0,741.0,524,390,1193,11342,11476,0,19,60,1,20,1,451,153,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-3\seed-20260909.json,2,0,2
npc-choice-Healer-JinGui-3,20260910,Training.Hell.3-1,7,Blade,Healer,JinGui,3,10,True,victory,npc_choice,True,13,8350,642.3076923076923,1651,1019.0,529.3,709,575,5393,11342,11476,0,40,91,2,43,2,309,415,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-JinGui-3\seed-20260910.json,7,1,267
npc-choice-Healer-QiongMeiEr-0,20260906,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,0,10,True,victory,npc_choice,True,7,5574,796.2857142857143,450,1529.0,246.75,574,574,0,11935,11935,0,30,68,2,30,0,303,1280,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-0\seed-20260906.json,5,1,3
npc-choice-Healer-QiongMeiEr-0,20260907,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,0,10,True,victory,npc_choice,True,4,5574,1393.5,2049,1594.0,792.0,312,312,0,11935,11935,0,20,57,0,22,0,289,315,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-0\seed-20260907.json,2,0,2
npc-choice-Healer-QiongMeiEr-0,20260908,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,0,10,True,victory,npc_choice,True,3,5574,1858.0,2104,1858.0,,372,254,0,11817,11935,0,17,52,0,16,0,80,403,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-0\seed-20260908.json,2,0,2
npc-choice-Healer-QiongMeiEr-0,20260909,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,0,10,True,victory,npc_choice,True,3,5574,1858.0,2486,1858.0,,375,258,0,11818,11935,0,17,46,0,18,0,836,270,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-0\seed-20260909.json,2,0,2
npc-choice-Healer-QiongMeiEr-0,20260910,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,0,10,True,victory,npc_choice,True,3,5574,1858.0,1824,1858.0,,252,252,0,11935,11935,0,17,35,0,21,0,467,450,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-0\seed-20260910.json,2,0,2
npc-choice-Healer-QiongMeiEr-1,20260906,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,1,10,True,victory,npc_choice,True,5,5574,1114.8,560,1823.0,52.5,409,409,0,11935,11935,0,23,54,0,24,0,144,180,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-1\seed-20260906.json,3,1,3
npc-choice-Healer-QiongMeiEr-1,20260907,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,1,10,True,victory,npc_choice,True,5,5574,1114.8,2049,1691.6666666666667,249.5,381,381,0,11935,11935,0,26,60,0,22,0,375,519,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-1\seed-20260907.json,2,0,2
npc-choice-Healer-QiongMeiEr-1,20260908,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,1,10,True,victory,npc_choice,True,3,5574,1858.0,1794,1858.0,,315,143,0,11763,11935,0,16,49,0,18,1,266,55,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-1\seed-20260908.json,2,0,2
npc-choice-Healer-QiongMeiEr-1,20260909,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,1,10,True,victory,npc_choice,True,3,5574,1858.0,2486,1858.0,,375,258,0,11818,11935,0,17,46,0,18,0,836,270,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-1\seed-20260909.json,2,0,2
npc-choice-Healer-QiongMeiEr-1,20260910,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,1,10,True,victory,npc_choice,True,5,5574,1114.8,1954,1717.6666666666667,210.5,261,261,0,11935,11935,0,25,56,0,25,1,290,459,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-1\seed-20260910.json,2,0,2
npc-choice-Healer-QiongMeiEr-2,20260906,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,2,10,True,victory,npc_choice,True,5,5764,1152.8,560,1373.3333333333333,822.0,472,472,0,11935,11935,0,28,51,0,25,0,124,113,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-2\seed-20260906.json,3,1,3
npc-choice-Healer-QiongMeiEr-2,20260907,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,2,10,True,victory,npc_choice,True,5,5574,1114.8,1540,1534.6666666666667,485.0,469,469,0,11935,11935,0,27,67,0,26,0,331,995,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-2\seed-20260907.json,3,1,3
npc-choice-Healer-QiongMeiEr-2,20260908,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,2,10,True,victory,npc_choice,True,6,5764,960.6666666666666,994,1024.6666666666667,896.6666666666666,1838,1423,0,11520,11935,0,28,79,1,24,0,158,902,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-2\seed-20260908.json,10,2,3
npc-choice-Healer-QiongMeiEr-2,20260909,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,2,10,True,victory,npc_choice,True,11,11156,1014.1818181818181,1304,1399.6666666666667,869.625,1124,1124,0,11935,11935,0,56,102,2,50,2,88,2224,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-2\seed-20260909.json,9,1,2
npc-choice-Healer-QiongMeiEr-2,20260910,Training.Hell.3-1,7,Blade,Healer,QiongMeiEr,2,10,True,victory,npc_choice,True,5,5764,1152.8,1119,1413.0,762.5,646,467,0,11756,11935,0,25,50,0,25,1,137,271,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Healer-QiongMeiEr-2\seed-20260910.json,3,1,3
npc-choice-Hunter-TusiChief-0,20260906,Training.Hell.3-1,7,Blade,Hunter,TusiChief,0,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,2522,1731.3333333333333,1994.0,379,254,1136,12228,12353,0,22,39,4,32,2,1504,46,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-0\seed-20260906.json,3,1,2
npc-choice-Hunter-TusiChief-0,20260907,Training.Hell.3-1,7,Blade,Hunter,TusiChief,0,10,True,victory,npc_choice,True,5,11176,2235.2,4738,1857.6666666666667,2801.5,109,0,1216,12244,12353,0,20,38,1,28,0,1853,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-0\seed-20260907.json,1,0,0
npc-choice-Hunter-TusiChief-0,20260908,Training.Hell.3-1,7,Blade,Hunter,TusiChief,0,10,True,victory,npc_choice,True,5,11154,2230.8,4878,1850.3333333333333,2801.5,499,150,1460,12004,12353,0,17,39,3,27,0,442,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-0\seed-20260908.json,3,1,2
npc-choice-Hunter-TusiChief-0,20260909,Training.Hell.3-1,7,Blade,Hunter,TusiChief,0,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,3233,1796.6666666666667,1928.6666666666667,914,225,1926,11664,12353,0,25,46,3,34,0,2514,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-0\seed-20260909.json,4,1,82
npc-choice-Hunter-TusiChief-0,20260910,Training.Hell.3-1,7,Blade,Hunter,TusiChief,0,10,True,victory,npc_choice,True,8,11176,1397.0,3630,1740.3333333333333,1191.0,584,225,1886,11994,12353,0,25,49,8,35,1,4728,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-0\seed-20260910.json,3,1,2
npc-choice-Hunter-TusiChief-1,20260906,Training.Hell.3-1,7,Blade,Hunter,TusiChief,1,10,True,victory,npc_choice,True,8,11176,1397.0,2008,1797.6666666666667,1156.6,434,375,1204,12294,12353,0,29,52,6,37,1,2223,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-1\seed-20260906.json,3,1,152
npc-choice-Hunter-TusiChief-1,20260907,Training.Hell.3-1,7,Blade,Hunter,TusiChief,1,10,True,victory,npc_choice,True,5,11176,2235.2,4738,1857.6666666666667,2801.5,109,0,568,12244,12353,0,15,34,3,23,0,1718,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-1\seed-20260907.json,1,0,0
npc-choice-Hunter-TusiChief-1,20260908,Training.Hell.3-1,7,Blade,Hunter,TusiChief,1,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,4529,2727.6666666666665,997.6666666666666,349,300,1099,12304,12353,0,21,46,6,32,0,2001,150,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-1\seed-20260908.json,3,1,152
npc-choice-Hunter-TusiChief-1,20260909,Training.Hell.3-1,7,Blade,Hunter,TusiChief,1,10,True,victory,npc_choice,True,8,11176,1397.0,3233,1829.3333333333333,1137.6,854,300,815,11799,12353,0,27,46,7,31,1,1885,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-1\seed-20260909.json,4,1,82
npc-choice-Hunter-TusiChief-1,20260910,Training.Hell.3-1,7,Blade,Hunter,TusiChief,1,10,True,victory,npc_choice,True,5,11153,2230.6,4378,1846.6666666666667,2806.5,270,180,1346,12263,12353,0,19,38,2,27,2,439,45,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-1\seed-20260910.json,3,1,232
npc-choice-Hunter-TusiChief-2,20260906,Training.Hell.3-1,7,Blade,Hunter,TusiChief,2,10,True,victory,npc_choice,True,9,11176,1241.7777777777778,2008,1797.6666666666667,963.8333333333334,434,375,2664,12294,12353,0,33,48,6,43,2,2386,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-2\seed-20260906.json,3,1,152
npc-choice-Hunter-TusiChief-2,20260907,Training.Hell.3-1,7,Blade,Hunter,TusiChief,2,10,True,victory,npc_choice,True,11,11176,1016.0,2607,1686.3333333333333,764.625,589,574,2719,12338,12353,0,40,58,12,54,2,2302,26,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-2\seed-20260907.json,4,1,82
npc-choice-Hunter-TusiChief-2,20260908,Training.Hell.3-1,7,Blade,Hunter,TusiChief,2,10,True,victory,npc_choice,True,7,11150,1592.857142857143,4515,2733.0,737.75,289,289,2846,12353,12353,0,25,47,7,37,1,808,86,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-2\seed-20260908.json,3,1,152
npc-choice-Hunter-TusiChief-2,20260909,Training.Hell.3-1,7,Blade,Hunter,TusiChief,2,10,True,victory,npc_choice,True,6,11171,1861.8333333333333,3171,1846.0,1877.6666666666667,859,75,1812,11569,12353,0,23,50,2,25,0,673,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-2\seed-20260909.json,3,1,3
npc-choice-Hunter-TusiChief-2,20260910,Training.Hell.3-1,7,Blade,Hunter,TusiChief,2,10,True,victory,npc_choice,True,6,11153,1858.8333333333333,2679,1810.0,1907.6666666666667,194,0,2522,12159,12353,0,21,41,4,28,0,220,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-TusiChief-2\seed-20260910.json,1,0,0
npc-choice-Hunter-SongJinBao-0,20260906,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,0,10,True,victory,npc_choice,True,4,11176,2794.0,2013,1857.6666666666667,5603.0,31,31,0,12176,12176,0,16,33,0,27,3,649,119,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-0\seed-20260906.json,1,1,1
npc-choice-Hunter-SongJinBao-0,20260907,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,0,10,True,victory,npc_choice,True,5,11157,2231.4,2602,2741.3333333333335,1466.5,373,334,0,12137,12176,0,23,41,2,33,5,764,41,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-0\seed-20260907.json,3,1,3
npc-choice-Hunter-SongJinBao-0,20260908,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,0,10,True,victory,npc_choice,True,5,11176,2235.2,2772,1817.6666666666667,2861.5,0,0,0,12176,12176,0,18,32,5,27,5,1083,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-0\seed-20260908.json,0,0,0
npc-choice-Hunter-SongJinBao-0,20260909,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,0,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,3885,1817.6666666666667,1907.6666666666667,733,150,0,11593,12176,0,18,46,6,26,4,871,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-0\seed-20260909.json,3,1,3
npc-choice-Hunter-SongJinBao-0,20260910,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,0,10,True,victory,npc_choice,True,4,11176,2794.0,5263,1794.3333333333333,5793.0,0,0,0,12176,12176,0,21,38,0,32,5,1134,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-0\seed-20260910.json,0,0,0
npc-choice-Hunter-SongJinBao-1,20260906,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,1,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,4888,1833.3333333333333,1892.0,188,75,0,12063,12176,0,18,36,9,30,6,1922,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-1\seed-20260906.json,1,0,0
npc-choice-Hunter-SongJinBao-1,20260907,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,1,10,True,victory,npc_choice,True,7,11176,1596.5714285714287,2602,1836.0,1417.0,561,432,0,12047,12176,0,24,54,5,41,0,2463,93,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-1\seed-20260907.json,4,1,3
npc-choice-Hunter-SongJinBao-1,20260908,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,1,10,True,victory,npc_choice,True,3,11175,3725.0,5572,3725.0,,0,0,0,12176,12176,0,15,32,0,25,4,877,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-1\seed-20260908.json,0,0,0
npc-choice-Hunter-SongJinBao-1,20260909,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,1,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,3885,1817.6666666666667,1907.6666666666667,921,150,0,11405,12176,0,18,45,6,29,5,1887,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-1\seed-20260909.json,4,1,3
npc-choice-Hunter-SongJinBao-1,20260910,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,1,10,True,victory,npc_choice,True,4,11167,2791.75,5534,2562.0,3481.0,2,0,0,12174,12176,0,13,37,2,27,5,839,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-1\seed-20260910.json,1,1,0
npc-choice-Hunter-SongJinBao-2,20260906,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,2,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,3601,1725.3333333333333,2000.0,0,0,0,12176,12176,0,22,55,4,38,5,5909,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-2\seed-20260906.json,0,0,0
npc-choice-Hunter-SongJinBao-2,20260907,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,2,10,True,victory,npc_choice,True,10,11175,1117.5,1190,1737.3333333333333,851.8571428571429,433,433,0,12176,12176,0,36,59,5,50,6,1127,167,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-2\seed-20260907.json,3,1,3
npc-choice-Hunter-SongJinBao-2,20260908,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,2,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,5238,1752.6666666666667,1972.6666666666667,0,0,0,12176,12176,0,20,44,4,32,4,1849,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-2\seed-20260908.json,0,0,0
npc-choice-Hunter-SongJinBao-2,20260909,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,2,10,True,victory,npc_choice,True,7,11161,1594.4285714285713,3171,1852.6666666666667,1400.75,853,225,0,11548,12176,0,30,50,3,36,2,1195,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-2\seed-20260909.json,3,1,3
npc-choice-Hunter-SongJinBao-2,20260910,Training.Hell.3-1,7,Blade,Hunter,SongJinBao,2,10,True,victory,npc_choice,True,6,11155,1859.1666666666667,3390,1827.6666666666667,1890.6666666666667,31,31,0,12176,12176,0,24,57,2,39,8,1592,44,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-SongJinBao-2\seed-20260910.json,1,1,1
npc-choice-Hunter-YueBai-0,20260906,Training.Hell.3-1,7,Blade,Hunter,YueBai,0,10,True,victory,npc_choice,True,7,11176,1596.5714285714287,4927,1833.3333333333333,1419.0,180,180,10692,11598,11598,0,23,88,8,44,5,1625,120,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-0\seed-20260906.json,3,1,222
npc-choice-Hunter-YueBai-0,20260907,Training.Hell.3-1,7,Blade,Hunter,YueBai,0,10,True,victory,npc_choice,True,4,11149,2787.25,5573,2782.3333333333335,2802.0,0,0,5346,11598,11598,0,18,62,0,26,8,3479,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-0\seed-20260907.json,1,0,47
npc-choice-Hunter-YueBai-0,20260908,Training.Hell.3-1,7,Blade,Hunter,YueBai,0,10,True,victory,npc_choice,True,6,11176,1862.6666666666667,3782,1755.3333333333333,1970.0,390,180,8262,11388,11598,0,19,95,7,38,4,1820,45,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-0\seed-20260908.json,4,1,302
npc-choice-Hunter-YueBai-0,20260909,Training.Hell.3-1,7,Blade,Hunter,YueBai,0,10,True,victory,npc_choice,True,3,11176,3725.3333333333335,3201,3725.3333333333335,,210,30,3888,11418,11598,0,13,53,0,21,4,1342,45,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-0\seed-20260909.json,3,1,170
npc-choice-Hunter-YueBai-0,20260910,Training.Hell.3-1,7,Blade,Hunter,YueBai,0,10,True,victory,npc_choice,True,2,11174,5587.0,5571,5587.0,,0,0,5346,11598,11598,0,10,47,0,19,8,3246,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-0\seed-20260910.json,0,0,0
npc-choice-Hunter-YueBai-1,20260906,Training.Hell.3-1,7,Blade,Hunter,YueBai,1,10,True,victory,npc_choice,True,4,11176,2794.0,4708,1762.3333333333333,5889.0,0,0,11664,11598,11598,0,17,68,1,34,4,710,75,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-1\seed-20260906.json,0,0,0
npc-choice-Hunter-YueBai-1,20260907,Training.Hell.3-1,7,Blade,Hunter,YueBai,1,10,True,victory,npc_choice,True,3,11176,3725.3333333333335,5573,3725.3333333333335,,0,0,9234,11598,11598,0,13,62,0,23,4,3817,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-1\seed-20260907.json,1,0,47
npc-choice-Hunter-YueBai-1,20260908,Training.Hell.3-1,7,Blade,Hunter,YueBai,1,10,True,victory,npc_choice,True,7,11176,1596.5714285714287,3465,1827.0,1423.75,630,225,11178,11193,11598,0,25,92,5,36,5,3026,0,,D:\UE5 demo\GameXXK\Saved\Balance\20260907-final-matrix\npc-choice-Hunter-YueBai-1\seed-20260908.json,4,1,302
