UE资产路径,容器原始路径,字节,KB,MB,类别,扩展名
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_08.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_08.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_40.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_40.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_06.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_06.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_18.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_18.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_27.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_2k_idle/SPR_enemy_14_wildcat_2k_idle_27.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_2k_idle/SPR_enemy_17_whiteape_2k_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_2k_idle/SPR_enemy_17_whiteape_2k_idle_48.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_2k_idle/SPR_enemy_17_whiteape_2k_idle_40.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_2k_idle/SPR_enemy_17_whiteape_2k_idle_40.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_2k_idle/SPR_enemy_17_whiteape_2k_idle_49.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_2k_idle/SPR_enemy_17_whiteape_2k_idle_49.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Engine/Plugins/Interchange/Assets/Content/gltf/Textures/T_Anisotropy_Direction_Linear.uasset,../../../Engine/Plugins/Interchange/Assets/Content/gltf/Textures/T_Anisotropy_Direction_Linear.uasset,553,0.5,0.001,引擎自带资源,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_10_porcupine_idle/SPR_enemy_10_porcupine_idle_42.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_10_porcupine_idle/SPR_enemy_10_porcupine_idle_42.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_10_porcupine_idle/SPR_enemy_10_porcupine_idle_26.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_10_porcupine_idle/SPR_enemy_10_porcupine_idle_26.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_idle/SPR_enemy_17_whiteape_idle_41.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_idle/SPR_enemy_17_whiteape_idle_41.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_idle/SPR_enemy_17_whiteape_idle_31.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_idle/SPR_enemy_17_whiteape_idle_31.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_idle/SPR_enemy_17_whiteape_idle_32.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_17_whiteape_idle/SPR_enemy_17_whiteape_idle_32.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_11_graymane_2k_idle/SPR_enemy_11_graymane_2k_idle_11.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_11_graymane_2k_idle/SPR_enemy_11_graymane_2k_idle_11.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_11_graymane_2k_idle/SPR_enemy_11_graymane_2k_idle_51.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_11_graymane_2k_idle/SPR_enemy_11_graymane_2k_idle_51.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_idle/SPR_enemy_09_macaque_idle_04.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_idle/SPR_enemy_09_macaque_idle_04.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_idle/SPR_enemy_09_macaque_idle_03.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_idle/SPR_enemy_09_macaque_idle_03.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_48.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_27.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_27.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_05.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_05.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_49.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_03_healer_idle/SPR_character_03_healer_idle_49.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_06_formation_master_idle/SPR_character_06_formation_master_idle_32.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_06_formation_master_idle/SPR_character_06_formation_master_idle_32.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_19_moneyrat_boss_idle/SPR_enemy_19_moneyrat_boss_idle_14.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_19_moneyrat_boss_idle/SPR_enemy_19_moneyrat_boss_idle_14.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_idle/SPR_character_12_qiong_mei_er_idle_54.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_idle/SPR_character_12_qiong_mei_er_idle_54.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_start_left/SPR_Hero_Town_WalkStart_Left_13.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_start_left/SPR_Hero_Town_WalkStart_Left_13.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_start_left/SPR_Hero_Town_WalkStart_Left_19.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_start_left/SPR_Hero_Town_WalkStart_Left_19.uasset,553,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_11_jin_gui_idle/SPR_character_11_jin_gui_idle_00.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_11_jin_gui_idle/SPR_character_11_jin_gui_idle_00.uasset,553,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_02_goat_2k_idle/SPR_enemy_02_goat_2k_idle_08.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_02_goat_2k_idle/SPR_enemy_02_goat_2k_idle_08.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_02_goat_2k_idle/SPR_enemy_02_goat_2k_idle_07.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_02_goat_2k_idle/SPR_enemy_02_goat_2k_idle_07.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_idle/SPR_enemy_14_wildcat_idle_08.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_idle/SPR_enemy_14_wildcat_idle_08.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_idle/SPR_enemy_14_wildcat_idle_02.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_14_wildcat_idle/SPR_enemy_14_wildcat_idle_02.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_06_bluehorn_idle/SPR_enemy_06_bluehorn_idle_44.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_06_bluehorn_idle/SPR_enemy_06_bluehorn_idle_44.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_loop_left/SPR_Hero_Town_WalkLoop_Left_28.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_loop_left/SPR_Hero_Town_WalkLoop_Left_28.uasset,552,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_loop_left/SPR_Hero_Town_WalkLoop_Left_19.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_loop_left/SPR_Hero_Town_WalkLoop_Left_19.uasset,552,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_loop_left/SPR_Hero_Town_WalkLoop_Left_31.uasset,../../../GameXXK/Content/GameXXK/Characters/Hero/TownHorizontal/Sprites/hero_town_walk_loop_left/SPR_Hero_Town_WalkLoop_Left_31.uasset,552,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_idle/SPR_enemy_03_weasel_idle_06.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_idle/SPR_enemy_03_weasel_idle_06.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_idle/SPR_enemy_03_weasel_idle_07.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_idle/SPR_enemy_03_weasel_idle_07.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_01_rooster_2k_idle/SPR_enemy_01_rooster_2k_idle_48.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_24.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_24.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_48.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_48.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_23.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_23.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_17.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_17.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_22.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_15_vulture_2k_idle/SPR_enemy_15_vulture_2k_idle_22.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_54.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_54.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_14.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_07_graywolf_2k_idle/SPR_enemy_07_graywolf_2k_idle_14.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_25.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_25.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_40.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_40.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_45.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_45.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_37.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_37.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_07.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_07.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_09.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_09.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_38.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_04_civet_2k_idle/SPR_enemy_04_civet_2k_idle_38.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_27.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_12_qiong_mei_er_2k_idle/SPR_character_12_qiong_mei_er_2k_idle_27.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_06.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_06.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_39.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_39.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_25.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_25.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_36.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_09_macaque_2k_idle/SPR_enemy_09_macaque_2k_idle_36.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_idle/SPR_enemy_05_ironfeather_idle_39.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_idle/SPR_enemy_05_ironfeather_idle_39.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_28.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_28.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_13.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_13.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_24.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_24.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_14.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_01_blade_idle/SPR_character_01_blade_idle_14.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_19.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_19.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_00.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_05_ironfeather_2k_idle/SPR_enemy_05_ironfeather_2k_idle_00.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_45.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_45.uasset,552,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_32.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_32.uasset,552,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_33.uasset,../../../GameXXK/Content/GameXXK/Characters/BattleAnimationPilot/Hero/Idle/Sprites/SPR_Pilot_Hero_Idle_33.uasset,552,0.5,0.001,角色/精灵图,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_21_tiger_boss_2k_idle/SPR_enemy_21_tiger_boss_2k_idle_39.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_21_tiger_boss_2k_idle/SPR_enemy_21_tiger_boss_2k_idle_39.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_21_tiger_boss_2k_idle/SPR_enemy_21_tiger_boss_2k_idle_46.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_21_tiger_boss_2k_idle/SPR_enemy_21_tiger_boss_2k_idle_46.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_35.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/character_02_guard_idle/SPR_character_02_guard_idle_35.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_45.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_45.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_15.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_15.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
/Game/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_13.uasset,../../../GameXXK/Content/GameXXK/BattleAnimations/IdleSprites/enemy_03_weasel_2k_idle/SPR_enemy_03_weasel_2k_idle_13.uasset,552,0.5,0.001,其他（蓝图/数据/元数据）,.uasset
